http://zasshi.news.yahoo.co.jp/article?a=20140725-00010000-bjournal-ent
Word	TFIDF
ませ	0.008266608641292925
う	0.0045746634018746565
自身	0.0022873317009373282
今年	0.002755536213764308
い	0.006928406466512702
位	0.0035559371151037363
発売	0.0035559371151037363
誤解	0.0035559371151037363
昨年	0.0022873317009373282
調査	0.0011547344110854503
き	0.0022873317009373282
年	0.0045746634018746565
まで	0.005092391325331648
要し	0.0035559371151037363
が	0.02424942263279446
拡大	0.002755536213764308
遠ざけ	0.0035559371151037363
トーク	0.0035559371151037363
それなり	0.0035559371151037363
お	0.003464203233256351
新規	0.0011547344110854503
し	0.010392609699769052
ください	0.0011547344110854503
写真	0.0029738615991957984
さ	0.010408515597185296
について	0.002755536213764308
至っ	0.0035559371151037363
乗換	0.002755536213764308
ビジネス	0.0035559371151037363
酒井	0.0391153082661411
た	0.021939953810623556
